sales_order_id,created_at,last_updated,design_id,staff_id,counterparty_id,units_sold,unit_price,currency_id,agreed_delivery_date,agreed_payment_date,agreed_delivery_location_id
1094,2023-03-02 16:41:09.832,2023-03-02 16:41:09.832,53,7,19,86244,2.17,1,2023-03-06,2023-03-03,26
1095,2023-03-02 17:57:10.375,2023-03-02 17:57:10.375,46,20,4,14648,2.64,3,2023-03-03,2023-03-07,10
1096,2023-03-02 18:23:10.282,2023-03-02 18:23:10.282,27,16,8,43888,3.01,1,2023-03-06,2023-03-04,15
1097,2023-03-03 08:08:10.142,2023-03-03 08:08:10.142,25,10,13,97582,3.08,3,2023-03-06,2023-03-07,13
1098,2023-03-03 08:44:09.874,2023-03-03 08:44:09.874,47,9,17,45445,2.67,2,2023-03-06,2023-03-04,9
1099,2023-03-03 08:50:10.162,2023-03-03 08:50:10.162,66,17,12,38754,2.11,2,2023-03-06,2023-03-06,11
1100,2023-03-03 09:07:09.848,2023-03-03 09:07:09.848,26,6,3,23934,3.41,1,2023-03-07,2023-03-04,20
1101,2023-03-03 09:32:10.164,2023-03-03 09:32:10.164,68,15,11,47645,3.61,2,2023-03-08,2023-03-05,20
1102,2023-03-03 10:27:10.217,2023-03-03 10:27:10.217,50,1,20,59098,2.16,2,2023-03-06,2023-03-05,13
1103,2023-03-03 10:50:10.066,2023-03-03 10:50:10.066,55,7,20,76286,2.80,3,2023-03-09,2023-03-09,28
1104,2023-03-03 10:53:09.887,2023-03-03 10:53:09.887,37,15,11,71328,2.24,1,2023-03-06,2023-03-07,2
1105,2023-03-03 10:59:09.837,2023-03-03 10:59:09.837,16,13,13,21499,3.09,2,2023-03-03,2023-03-06,3
1106,2023-03-03 14:02:09.974,2023-03-03 14:02:09.974,14,17,12,71222,2.02,3,2023-03-06,2023-03-04,14
1107,2023-03-03 14:06:10.144,2023-03-03 14:06:10.144,12,14,5,67541,3.65,1,2023-03-04,2023-03-09,23
1108,2023-03-03 14:52:10.401,2023-03-03 14:52:10.401,22,20,14,28406,3.29,1,2023-03-07,2023-03-04,24
1109,2023-03-03 14:54:10.418,2023-03-03 14:54:10.418,80,9,1,5295,3.80,3,2023-03-08,2023-03-07,16
1110,2023-03-03 14:58:10.091,2023-03-03 14:58:10.091,62,7,14,54086,2.63,1,2023-03-07,2023-03-06,2
1111,2023-03-03 15:32:09.821,2023-03-03 15:32:09.821,11,9,4,29118,3.69,2,2023-03-06,2023-03-04,30
1112,2023-03-03 15:47:10.208,2023-03-03 15:47:10.208,61,10,11,82359,2.16,1,2023-03-07,2023-03-04,14
1113,2023-03-03 15:58:09.941,2023-03-03 15:58:09.941,67,12,12,87076,2.80,1,2023-03-10,2023-03-03,6
1114,2023-03-03 16:03:10.270,2023-03-03 16:03:10.270,28,11,8,90479,2.37,1,2023-03-10,2023-03-08,17
1115,2023-03-03 16:05:10.026,2023-03-03 16:05:10.026,66,17,4,67353,3.41,3,2023-03-07,2023-03-06,14
1116,2023-03-03 16:06:09.706,2023-03-03 16:06:09.706,27,17,14,76236,2.53,3,2023-03-04,2023-03-08,26
1117,2023-03-03 16:24:10.278,2023-03-03 16:24:10.278,37,2,17,18986,2.13,2,2023-03-09,2023-03-07,3
1118,2023-03-03 16:44:10.530,2023-03-03 16:44:10.530,22,15,12,44753,2.93,1,2023-03-07,2023-03-06,29
1119,2023-03-03 17:01:10.289,2023-03-03 17:01:10.289,39,1,9,33032,3.23,3,2023-03-07,2023-03-08,14
1120,2023-03-03 17:06:09.950,2023-03-03 17:06:09.950,56,9,10,66243,3.68,3,2023-03-05,2023-03-04,12
1121,2023-03-03 17:29:10.212,2023-03-03 17:29:10.212,37,10,19,70596,2.88,3,2023-03-04,2023-03-07,28
1122,2023-03-03 17:38:10.108,2023-03-03 17:38:10.108,23,20,12,14261,3.68,3,2023-03-06,2023-03-08,11
1123,2023-03-03 17:59:10.296,2023-03-03 17:59:10.296,82,7,19,28783,2.42,1,2023-03-07,2023-03-05,18
1124,2023-03-03 18:01:09.791,2023-03-03 18:01:09.791,63,8,20,28362,3.74,2,2023-03-07,2023-03-04,30
1125,2023-03-03 18:08:09.892,2023-03-03 18:08:09.892,17,3,9,18214,3.84,2,2023-03-08,2023-03-09,8
1126,2023-03-03 18:11:10.003,2023-03-03 18:11:10.003,34,8,10,97459,2.81,2,2023-03-06,2023-03-09,6
1127,2023-03-03 18:13:09.944,2023-03-03 18:13:09.944,49,2,18,62869,3.33,1,2023-03-03,2023-03-09,1
1128,2023-03-03 18:35:09.916,2023-03-03 18:35:09.916,63,4,7,53469,3.28,2,2023-03-06,2023-03-04,3
1129,2023-03-03 18:40:10.065,2023-03-03 18:40:10.065,49,6,8,90221,2.75,2,2023-03-07,2023-03-06,9
1130,2023-03-06 08:07:10.040,2023-03-06 08:07:10.040,56,16,8,97456,3.91,2,2023-03-08,2023-03-07,5
1131,2023-03-06 08:18:09.884,2023-03-06 08:18:09.884,61,9,8,84628,2.99,2,2023-03-09,2023-03-08,5
1132,2023-03-06 08:53:10.153,2023-03-06 08:53:10.153,9,5,8,79362,2.64,1,2023-03-09,2023-03-10,2
1133,2023-03-06 09:03:09.904,2023-03-06 09:03:09.904,12,10,4,62657,3.30,3,2023-03-12,2023-03-07,28
1134,2023-03-06 09:35:09.841,2023-03-06 09:35:09.841,18,6,14,86268,2.05,2,2023-03-07,2023-03-11,23
1135,2023-03-06 09:41:10.290,2023-03-06 09:41:10.290,11,6,5,66759,3.17,3,2023-03-09,2023-03-12,5
1136,2023-03-06 09:57:10.090,2023-03-06 09:57:10.090,60,15,17,60345,3.69,1,2023-03-12,2023-03-09,7
1137,2023-03-06 10:02:10.296,2023-03-06 10:02:10.296,47,9,18,31442,3.25,1,2023-03-07,2023-03-07,15
1138,2023-03-06 10:59:10.240,2023-03-06 10:59:10.240,64,19,5,16933,2.06,1,2023-03-09,2023-03-11,23
1139,2023-03-06 11:04:09.732,2023-03-06 11:04:09.732,4,5,10,65593,3.20,2,2023-03-10,2023-03-11,2
1140,2023-03-06 13:44:09.832,2023-03-06 13:44:09.832,64,13,14,63417,3.74,1,2023-03-07,2023-03-09,13
1141,2023-03-06 13:55:10.593,2023-03-06 13:55:10.593,16,20,18,70260,2.91,2,2023-03-10,2023-03-12,16
1142,2023-03-06 14:35:09.914,2023-03-06 14:35:09.914,69,11,6,89288,2.33,2,2023-03-10,2023-03-11,5
1143,2023-03-06 14:38:10.263,2023-03-06 14:38:10.263,84,19,3,5172,3.86,2,2023-03-09,2023-03-07,25
1144,2023-03-06 14:46:09.784,2023-03-06 14:46:09.784,62,5,8,7525,3.66,3,2023-03-09,2023-03-11,21
1145,2023-03-06 14:52:09.936,2023-03-06 14:52:09.936,55,9,16,63348,3.34,1,2023-03-09,2023-03-07,19
1146,2023-03-06 15:02:09.906,2023-03-06 15:02:09.906,9,3,11,73943,3.95,1,2023-03-11,2023-03-08,13
1147,2023-03-06 15:26:10.188,2023-03-06 15:26:10.188,69,19,4,15671,3.91,3,2023-03-10,2023-03-08,29
1148,2023-03-06 15:35:10.396,2023-03-06 15:35:10.396,12,19,17,44314,2.36,1,2023-03-12,2023-03-07,30
1149,2023-03-06 16:09:10.158,2023-03-06 16:09:10.158,34,18,7,13415,3.30,1,2023-03-13,2023-03-08,4
1150,2023-03-06 16:29:09.965,2023-03-06 16:29:09.965,60,9,19,77608,3.99,3,2023-03-10,2023-03-09,21
1151,2023-03-06 16:32:10.184,2023-03-06 16:32:10.184,42,8,20,33042,3.74,1,2023-03-10,2023-03-07,8
1152,2023-03-06 16:44:10.043,2023-03-06 16:44:10.043,82,6,16,41451,3.90,3,2023-03-11,2023-03-08,6
1153,2023-03-06 16:45:09.685,2023-03-06 16:45:09.685,44,16,18,60694,2.37,3,2023-03-10,2023-03-10,22
1154,2023-03-06 18:05:10.091,2023-03-06 18:05:10.091,81,10,5,13224,3.64,3,2023-03-11,2023-03-07,6
1155,2023-03-06 18:47:09.975,2023-03-06 18:47:09.975,54,4,19,41373,3.52,3,2023-03-12,2023-03-07,17
1156,2023-03-07 08:06:09.941,2023-03-07 08:06:09.941,53,8,7,6379,2.96,1,2023-03-14,2023-03-11,27
1157,2023-03-07 11:06:10.032,2023-03-07 11:06:10.032,26,15,8,21254,3.76,3,2023-03-08,2023-03-07,3
1158,2023-03-07 11:19:10.180,2023-03-07 11:19:10.180,49,16,3,88194,2.83,2,2023-03-08,2023-03-12,2
1159,2023-03-07 11:48:09.873,2023-03-07 11:48:09.873,17,10,18,33637,3.34,1,2023-03-08,2023-03-12,23
1160,2023-03-07 12:24:10.076,2023-03-07 12:24:10.076,79,7,3,63552,3.84,3,2023-03-08,2023-03-08,12
1161,2023-03-07 13:49:10.250,2023-03-07 13:49:10.250,27,8,17,26989,3.04,3,2023-03-09,2023-03-11,7
1162,2023-03-07 14:05:10.260,2023-03-07 14:05:10.260,42,9,2,41482,2.65,3,2023-03-09,2023-03-12,22
1163,2023-03-07 14:43:10.282,2023-03-07 14:43:10.282,83,5,11,11522,3.84,1,2023-03-10,2023-03-12,9
1164,2023-03-07 14:45:10.239,2023-03-07 14:45:10.239,73,3,17,34636,2.69,2,2023-03-07,2023-03-10,13
1165,2023-03-07 15:21:10.177,2023-03-07 15:21:10.177,20,7,8,13566,2.12,2,2023-03-07,2023-03-08,15
1166,2023-03-07 17:13:10.144,2023-03-07 17:13:10.144,16,18,8,90894,3.94,1,2023-03-10,2023-03-11,1
1167,2023-03-07 17:39:10.210,2023-03-07 17:39:10.210,39,17,18,56030,3.82,1,2023-03-08,2023-03-10,14
1168,2023-03-07 17:43:10.162,2023-03-07 17:43:10.162,17,8,14,23765,3.09,3,2023-03-14,2023-03-13,30
1169,2023-03-07 18:00:10.361,2023-03-07 18:00:10.361,39,5,20,57210,2.03,2,2023-03-14,2023-03-09,18
1170,2023-03-08 08:55:10.293,2023-03-08 08:55:10.293,23,7,18,15615,2.41,1,2023-03-12,2023-03-13,28
1171,2023-03-08 10:00:10.211,2023-03-08 10:00:10.211,56,18,7,21482,2.67,2,2023-03-10,2023-03-08,30
1172,2023-03-08 10:01:09.834,2023-03-08 10:01:09.834,79,8,14,51146,3.00,3,2023-03-12,2023-03-13,23
1173,2023-03-08 10:19:09.988,2023-03-08 10:19:09.988,82,2,13,78983,3.07,3,2023-03-11,2023-03-10,4
1174,2023-03-08 10:30:10.206,2023-03-08 10:30:10.206,56,17,16,9691,2.92,1,2023-03-14,2023-03-09,23
1175,2023-03-08 10:34:09.770,2023-03-08 10:34:09.770,19,10,13,66227,3.98,2,2023-03-12,2023-03-10,22
1176,2023-03-08 10:47:09.812,2023-03-08 10:47:09.812,86,6,19,13569,2.34,2,2023-03-13,2023-03-11,15
1177,2023-03-08 10:54:10.080,2023-03-08 10:54:10.080,12,7,5,27878,3.98,2,2023-03-08,2023-03-13,1
1178,2023-03-08 11:11:09.956,2023-03-08 11:11:09.956,71,10,14,23860,3.90,2,2023-03-09,2023-03-09,10
1179,2023-03-08 11:24:10.205,2023-03-08 11:24:10.205,11,16,10,20534,2.84,2,2023-03-14,2023-03-09,29
1180,2023-03-08 11:31:09.827,2023-03-08 11:31:09.827,69,17,4,21144,3.07,3,2023-03-08,2023-03-10,22
1181,2023-03-08 11:45:09.824,2023-03-08 11:45:09.824,76,17,19,73620,3.37,2,2023-03-11,2023-03-13,28
1182,2023-03-08 12:03:10.243,2023-03-08 12:03:10.243,28,13,7,93521,3.30,3,2023-03-11,2023-03-10,25
1183,2023-03-08 12:29:10.324,2023-03-08 12:29:10.324,22,8,8,85218,3.83,3,2023-03-13,2023-03-08,2
1184,2023-03-08 12:34:10.177,2023-03-08 12:34:10.177,19,8,1,92165,2.52,1,2023-03-14,2023-03-11,18
1185,2023-03-08 12:37:09.853,2023-03-08 12:37:09.853,64,12,13,62349,3.65,1,2023-03-09,2023-03-08,19
1186,2023-03-08 13:45:10.432,2023-03-08 13:45:10.432,73,10,10,24440,2.39,3,2023-03-11,2023-03-13,26
1187,2023-03-08 14:23:09.984,2023-03-08 14:23:09.984,62,16,11,31169,2.33,3,2023-03-13,2023-03-10,17
1188,2023-03-08 14:32:10.111,2023-03-08 14:32:10.111,41,14,16,15677,3.19,2,2023-03-09,2023-03-14,4
1189,2023-03-08 14:42:10.372,2023-03-08 14:42:10.372,54,1,18,23976,3.18,3,2023-03-08,2023-03-10,24
1190,2023-03-08 14:54:10.063,2023-03-08 14:54:10.063,71,4,9,26324,2.72,2,2023-03-09,2023-03-12,16
1191,2023-03-08 14:57:09.873,2023-03-08 14:57:09.873,59,14,7,16625,2.79,1,2023-03-12,2023-03-11,20
1192,2023-03-08 15:07:09.996,2023-03-08 15:07:09.996,76,13,3,11426,2.72,3,2023-03-13,2023-03-11,28
1193,2023-03-08 16:08:09.950,2023-03-08 16:08:09.950,43,17,14,23882,2.07,1,2023-03-11,2023-03-13,17
1194,2023-03-08 16:52:09.834,2023-03-08 16:52:09.834,86,10,5,26226,3.47,1,2023-03-09,2023-03-13,7
1195,2023-03-08 16:58:09.877,2023-03-08 16:58:09.877,81,16,12,93850,3.23,2,2023-03-15,2023-03-13,19
1196,2023-03-08 17:02:24.826,2023-03-08 17:02:24.826,27,8,10,95629,2.15,1,2023-03-13,2023-03-10,4
1197,2023-03-08 17:13:10.235,2023-03-08 17:13:10.235,35,19,17,89379,3.92,3,2023-03-12,2023-03-13,6
1198,2023-03-08 17:44:10.396,2023-03-08 17:44:10.396,76,1,18,16966,3.97,1,2023-03-09,2023-03-14,27
1199,2023-03-08 18:12:09.951,2023-03-08 18:12:09.951,58,9,14,92894,2.29,1,2023-03-08,2023-03-11,26
1200,2023-03-09 08:12:10.194,2023-03-09 08:12:10.194,66,4,16,93501,2.48,3,2023-03-10,2023-03-13,25
1201,2023-03-09 08:17:10.062,2023-03-09 08:17:10.062,46,15,7,89385,3.02,1,2023-03-15,2023-03-10,12
1202,2023-03-09 08:48:10.054,2023-03-09 08:48:10.054,78,12,18,16267,3.15,3,2023-03-14,2023-03-11,20
1203,2023-03-09 09:13:09.865,2023-03-09 09:13:09.865,71,2,4,47302,2.68,2,2023-03-12,2023-03-12,1
1204,2023-03-09 10:11:10.087,2023-03-09 10:11:10.087,65,17,15,46625,3.00,2,2023-03-10,2023-03-10,8
1205,2023-03-09 10:13:10.323,2023-03-09 10:13:10.323,64,13,2,44273,3.73,2,2023-03-14,2023-03-13,23
1206,2023-03-09 10:41:10.166,2023-03-09 10:41:10.166,61,10,19,60930,2.68,3,2023-03-10,2023-03-14,25
1207,2023-03-09 10:45:10.366,2023-03-09 10:45:10.366,1,19,13,61042,3.32,3,2023-03-15,2023-03-09,17
1208,2023-03-09 10:57:10.048,2023-03-09 10:57:10.048,79,13,4,28097,3.20,3,2023-03-12,2023-03-09,10
1209,2023-03-09 11:08:10.139,2023-03-09 11:08:10.139,57,15,12,20532,2.97,3,2023-03-09,2023-03-12,3
1210,2023-03-09 11:30:10.081,2023-03-09 11:30:10.081,64,17,18,94037,2.82,2,2023-03-09,2023-03-15,7
1211,2023-03-09 11:35:09.842,2023-03-09 11:35:09.842,42,17,12,97420,2.75,3,2023-03-13,2023-03-14,21
1213,2023-03-09 13:43:10.473,2023-03-09 13:43:10.473,44,5,7,7418,2.71,1,2023-03-14,2023-03-11,16
1214,2023-03-09 14:39:09.689,2023-03-09 14:39:09.689,2,13,18,8252,2.20,2,2023-03-10,2023-03-13,1
1215,2023-03-09 15:55:10.408,2023-03-09 15:55:10.408,19,7,6,20007,2.78,1,2023-03-14,2023-03-10,1
1216,2023-03-09 16:38:09.837,2023-03-09 16:38:09.837,28,16,2,35364,3.23,2,2023-03-11,2023-03-12,8
1217,2023-03-09 16:51:10.238,2023-03-09 16:51:10.238,80,19,4,14757,2.70,3,2023-03-16,2023-03-13,20
1218,2023-03-09 17:00:09.937,2023-03-09 17:00:09.937,49,3,19,63996,3.07,2,2023-03-11,2023-03-11,9
1219,2023-03-09 17:07:10.179,2023-03-09 17:07:10.179,73,12,12,48765,2.96,2,2023-03-12,2023-03-09,12
1220,2023-03-09 17:21:10.337,2023-03-09 17:21:10.337,2,5,3,22335,2.87,2,2023-03-10,2023-03-10,28
1221,2023-03-09 17:35:10.061,2023-03-09 17:35:10.061,41,10,6,92026,3.57,3,2023-03-16,2023-03-15,17
1222,2023-03-09 17:36:09.829,2023-03-09 17:36:09.829,66,4,20,36087,2.76,2,2023-03-10,2023-03-13,10
1223,2023-03-09 17:43:10.167,2023-03-09 17:43:10.167,43,8,2,66021,2.96,3,2023-03-12,2023-03-12,5
1224,2023-03-09 17:54:10.073,2023-03-09 17:54:10.073,3,2,6,65930,2.73,2,2023-03-10,2023-03-14,15
1225,2023-03-09 18:04:10.327,2023-03-09 18:04:10.327,62,8,17,17028,2.67,3,2023-03-14,2023-03-12,10
1226,2023-03-09 18:16:09.963,2023-03-09 18:16:09.963,10,12,14,78752,3.92,3,2023-03-10,2023-03-15,15
1227,2023-03-09 18:22:10.295,2023-03-09 18:22:10.295,18,12,1,29042,3.08,3,2023-03-14,2023-03-14,24
1228,2023-03-09 18:41:10.146,2023-03-09 18:41:10.146,71,13,14,77917,2.87,2,2023-03-09,2023-03-14,5
1229,2023-03-09 18:49:10.125,2023-03-09 18:49:10.125,31,12,6,79311,2.73,2,2023-03-10,2023-03-13,2
1230,2023-03-10 08:08:10.286,2023-03-10 08:08:10.286,82,6,7,98344,3.63,2,2023-03-14,2023-03-14,15
1239,2023-03-10 11:51:09.912,2023-03-10 11:51:09.912,15,15,12,96491,3.40,2,2023-03-12,2023-03-14,22
1240,2023-03-10 11:56:09.899,2023-03-10 11:56:09.899,86,6,15,55030,3.09,3,2023-03-12,2023-03-12,16
1241,2023-03-10 11:59:10.212,2023-03-10 11:59:10.212,11,18,4,33048,2.02,3,2023-03-10,2023-03-11,26
1242,2023-03-10 12:22:10.224,2023-03-10 12:22:10.224,84,13,16,29644,2.15,3,2023-03-15,2023-03-11,16
1243,2023-03-10 12:50:10.066,2023-03-10 12:50:10.066,75,15,8,78511,2.72,3,2023-03-12,2023-03-12,19
1244,2023-03-10 13:55:09.880,2023-03-10 13:55:09.880,77,16,15,7426,3.66,1,2023-03-14,2023-03-13,5
1245,2023-03-10 14:18:09.735,2023-03-10 14:18:09.735,55,18,3,2239,3.66,3,2023-03-11,2023-03-12,1
1246,2023-03-10 15:59:10.135,2023-03-10 15:59:10.135,41,15,6,87733,3.19,2,2023-03-15,2023-03-11,12
1247,2023-03-10 17:04:10.166,2023-03-10 17:04:10.166,87,20,20,65841,2.37,3,2023-03-11,2023-03-13,2
1248,2023-03-10 18:10:09.977,2023-03-10 18:10:09.977,81,19,18,61657,2.50,2,2023-03-16,2023-03-14,22
1249,2023-03-10 18:24:09.919,2023-03-10 18:24:09.919,26,13,16,32745,3.38,2,2023-03-12,2023-03-15,12
1250,2023-03-13 08:14:10.150,2023-03-13 08:14:10.150,68,7,1,9250,2.07,3,2023-03-18,2023-03-15,8
1251,2023-03-13 08:18:10.412,2023-03-13 08:18:10.412,23,13,13,31272,3.58,3,2023-03-13,2023-03-16,29
1252,2023-03-13 09:15:10.142,2023-03-13 09:15:10.142,52,19,14,21857,3.57,3,2023-03-17,2023-03-13,5
1253,2023-03-13 10:09:10.193,2023-03-13 10:09:10.193,48,5,9,43415,2.71,2,2023-03-19,2023-03-17,24
1254,2023-03-13 10:16:10.131,2023-03-13 10:16:10.131,49,17,11,71745,2.24,3,2023-03-14,2023-03-15,18
1255,2023-03-13 10:23:10.132,2023-03-13 10:23:10.132,30,6,1,81702,3.86,3,2023-03-16,2023-03-14,21
1256,2023-03-13 11:01:10.093,2023-03-13 11:01:10.093,6,17,1,43542,2.21,1,2023-03-17,2023-03-17,1
1257,2023-03-13 11:12:09.889,2023-03-13 11:12:09.889,3,6,11,75824,2.70,2,2023-03-19,2023-03-18,25
1258,2023-03-13 11:17:10.185,2023-03-13 11:17:10.185,12,19,10,37904,3.98,3,2023-03-15,2023-03-13,4
1259,2023-03-13 11:32:09.906,2023-03-13 11:32:09.906,34,15,2,65953,3.52,1,2023-03-19,2023-03-17,13
1260,2023-03-13 12:04:09.909,2023-03-13 12:04:09.909,34,20,2,67302,2.34,2,2023-03-17,2023-03-13,13
1261,2023-03-13 12:16:09.767,2023-03-13 12:16:09.767,27,14,18,84338,2.92,3,2023-03-19,2023-03-19,24
1262,2023-03-13 12:34:12.423,2023-03-13 12:34:12.423,40,13,15,91412,2.27,2,2023-03-16,2023-03-15,14
1263,2023-03-13 12:55:09.856,2023-03-13 12:55:09.856,37,5,14,16792,2.04,3,2023-03-19,2023-03-16,21
1264,2023-03-13 13:15:10.227,2023-03-13 13:15:10.227,39,19,20,99618,3.70,2,2023-03-16,2023-03-18,11
1265,2023-03-13 13:42:09.852,2023-03-13 13:42:09.852,37,10,17,76176,3.50,3,2023-03-18,2023-03-18,19
1266,2023-03-13 13:46:10.003,2023-03-13 13:46:10.003,58,7,17,16616,2.41,3,2023-03-18,2023-03-19,19
1267,2023-03-13 14:16:10.078,2023-03-13 14:16:10.078,9,12,5,27602,2.05,1,2023-03-18,2023-03-15,6
1268,2023-03-13 15:20:10.321,2023-03-13 15:20:10.321,14,14,11,75196,3.52,1,2023-03-14,2023-03-17,9
1269,2023-03-13 15:58:10.197,2023-03-13 15:58:10.197,79,15,3,70154,2.45,2,2023-03-17,2023-03-14,28
1270,2023-03-13 16:21:10.285,2023-03-13 16:21:10.285,8,1,7,91221,2.34,2,2023-03-15,2023-03-17,16
1271,2023-03-13 16:31:10.068,2023-03-13 16:31:10.068,11,19,4,66834,2.92,3,2023-03-19,2023-03-19,11
1272,2023-03-13 17:17:10.193,2023-03-13 17:17:10.193,28,18,12,11071,3.04,3,2023-03-18,2023-03-17,26
1273,2023-03-13 18:15:10.217,2023-03-13 18:15:10.217,88,5,20,14193,2.29,2,2023-03-16,2023-03-16,13
1274,2023-03-13 18:23:09.869,2023-03-13 18:23:09.869,50,3,4,37244,3.18,3,2023-03-17,2023-03-15,10
1275,2023-03-13 18:25:10.134,2023-03-13 18:25:10.134,21,19,4,86990,3.29,3,2023-03-16,2023-03-18,11
1276,2023-03-14 08:41:10.079,2023-03-14 08:41:10.079,83,2,15,74519,3.31,1,2023-03-18,2023-03-15,17
1277,2023-03-14 08:46:10.112,2023-03-14 08:46:10.112,61,8,15,37804,3.72,1,2023-03-20,2023-03-14,1
1278,2023-03-14 09:27:09.979,2023-03-14 09:27:09.979,56,16,5,42932,2.29,2,2023-03-20,2023-03-18,15
1279,2023-03-14 09:29:10.257,2023-03-14 09:29:10.257,30,8,18,16232,2.44,1,2023-03-20,2023-03-17,8
1280,2023-03-14 09:45:09.950,2023-03-14 09:45:09.950,11,10,8,64245,3.70,3,2023-03-16,2023-03-14,25
1281,2023-03-14 10:32:10.239,2023-03-14 10:32:10.239,65,9,2,79032,2.48,2,2023-03-15,2023-03-17,29
1282,2023-03-14 11:22:09.925,2023-03-14 11:22:09.925,8,8,18,2554,2.97,3,2023-03-19,2023-03-16,26
1283,2023-03-14 11:58:10.002,2023-03-14 11:58:10.002,40,11,11,50842,3.52,3,2023-03-19,2023-03-16,17
1284,2023-03-14 12:26:10.178,2023-03-14 12:26:10.178,19,15,18,22241,3.88,3,2023-03-17,2023-03-17,3
1285,2023-03-14 12:34:10.296,2023-03-14 12:34:10.296,33,9,6,53497,2.28,2,2023-03-16,2023-03-17,17
1286,2023-03-14 12:47:10.708,2023-03-14 12:47:10.708,25,1,1,16154,3.69,1,2023-03-15,2023-03-19,5
1287,2023-03-14 14:02:10.006,2023-03-14 14:02:10.006,61,17,8,97069,3.73,2,2023-03-14,2023-03-19,13
1288,2023-03-14 14:28:10.065,2023-03-14 14:28:10.065,77,14,8,75010,2.58,2,2023-03-20,2023-03-17,2
1289,2023-03-14 15:10:09.940,2023-03-14 15:10:09.940,79,16,8,3689,2.83,1,2023-03-19,2023-03-17,11
1290,2023-03-14 15:16:10.350,2023-03-14 15:16:10.350,33,10,14,48584,2.45,2,2023-03-15,2023-03-15,2
1291,2023-03-14 15:30:10.092,2023-03-14 15:30:10.092,64,4,20,88246,2.31,3,2023-03-15,2023-03-19,13
1292,2023-03-14 15:31:09.955,2023-03-14 15:31:09.955,80,1,20,18100,2.60,1,2023-03-20,2023-03-15,1
1293,2023-03-14 15:43:10.099,2023-03-14 15:43:10.099,72,20,4,75923,2.08,2,2023-03-18,2023-03-14,5
1294,2023-03-14 15:50:10.192,2023-03-14 15:50:10.192,6,8,15,33829,3.41,2,2023-03-19,2023-03-20,24
1295,2023-03-14 16:25:10.019,2023-03-14 16:25:10.019,80,13,2,17247,2.86,1,2023-03-21,2023-03-16,3
1296,2023-03-14 17:41:10.185,2023-03-14 17:41:10.185,15,8,15,9196,2.13,1,2023-03-19,2023-03-16,26
1297,2023-03-14 17:55:09.966,2023-03-14 17:55:09.966,40,16,17,20135,3.95,3,2023-03-19,2023-03-17,17
1298,2023-03-14 18:20:10.118,2023-03-14 18:20:10.118,29,18,12,34214,3.42,2,2023-03-15,2023-03-16,21
735,2023-02-08 08:52:09.819,2023-02-08 08:52:09.819,9,4,7,25855,3.49,2,2023-02-10,2023-02-11,1
1299,2023-03-14 18:49:10.305,2023-03-14 18:49:10.305,69,16,19,99077,3.86,2,2023-03-18,2023-03-19,15
1300,2023-03-14 18:57:10.054,2023-03-14 18:57:10.054,5,3,1,86939,3.03,3,2023-03-21,2023-03-18,18
1301,2023-03-15 09:30:09.853,2023-03-15 09:30:09.853,10,14,20,52443,3.98,2,2023-03-20,2023-03-17,20
1302,2023-03-15 09:35:10.352,2023-03-15 09:35:10.352,64,10,13,3623,2.83,2,2023-03-20,2023-03-20,15
1303,2023-03-15 10:02:10.500,2023-03-15 10:02:10.500,19,5,8,17303,2.40,2,2023-03-20,2023-03-17,21
1304,2023-03-15 12:45:10.402,2023-03-15 12:45:10.402,38,9,16,23095,3.82,2,2023-03-18,2023-03-20,18
1305,2023-03-15 12:51:10.059,2023-03-15 12:51:10.059,80,19,9,92342,3.25,3,2023-03-19,2023-03-19,22
1306,2023-03-15 13:05:10.243,2023-03-15 13:05:10.243,80,11,18,7439,2.02,3,2023-03-17,2023-03-17,23
1307,2023-03-15 13:58:10.019,2023-03-15 13:58:10.019,42,20,1,99093,3.03,3,2023-03-20,2023-03-20,18
1308,2023-03-15 14:07:09.947,2023-03-15 14:07:09.947,84,4,4,37607,2.54,3,2023-03-15,2023-03-17,22
1309,2023-03-15 14:46:10.352,2023-03-15 14:46:10.352,4,11,13,24946,3.24,2,2023-03-20,2023-03-17,3
1310,2023-03-15 15:28:10.435,2023-03-15 15:28:10.435,84,9,6,64686,2.63,1,2023-03-22,2023-03-16,18
1311,2023-03-15 15:29:09.925,2023-03-15 15:29:09.925,92,5,16,12159,2.61,3,2023-03-19,2023-03-18,15
1312,2023-03-15 15:34:09.701,2023-03-15 15:34:09.701,70,2,14,20164,2.43,3,2023-03-19,2023-03-21,23
1313,2023-03-15 15:48:09.752,2023-03-15 15:48:09.752,53,13,5,28584,3.90,2,2023-03-22,2023-03-20,13
1314,2023-03-15 16:06:09.857,2023-03-15 16:06:09.857,72,16,1,59539,3.03,3,2023-03-18,2023-03-15,3
1315,2023-03-15 16:12:10.000,2023-03-15 16:12:10.000,67,18,12,5733,2.60,1,2023-03-18,2023-03-21,11
1212,2023-03-09 12:22:10.026,2023-03-09 12:22:10.026,54,7,17,96308,3.97,3,2023-03-13,2023-03-09,12
1316,2023-03-15 16:35:10.319,2023-03-15 16:35:10.319,38,14,7,25437,3.82,2,2023-03-22,2023-03-19,11
1317,2023-03-15 16:58:10.431,2023-03-15 16:58:10.431,46,18,3,7943,2.06,1,2023-03-16,2023-03-18,12
